grant_id,mechanistic,clinical,research_tool,therapeutic,diagnostic,obs_ep,infrastructure,education
5U01CA284614-03,1,0,0,0,0,0,0,0
5U24CA264021-05,0,0,0,0,0,0,1,0
5U24CA283479-03,0,0,0,0,0,0,1,0
5U01CA206110-10,0,0,0,0,0,0,1,0
5U24CA258406-05,0,0,1,0,0,0,0,0
5U01CA164974-15,0,0,0,0,0,1,0,0
5U24CA274494-04,0,0,0,0,0,0,1,0
5U24CA274582-03,0,1,0,0,0,0,0,0
5U24CA230144-09,0,0,0,0,0,0,1,0
5U01CA261842-05,0,0,0,1,0,0,0,0
5U24CA264024-05,0,0,0,0,0,0,1,0
5U01CA230691-08,0,0,0,0,1,0,0,0
5U01CA272610-04,0,0,0,1,0,0,0,0
5U24CA264044-05,0,0,1,0,0,0,0,0
5U19CA291404-02,0,1,0,1,0,0,0,0
5U01CA293853-02,0,0,0,1,0,0,0,0
1U01CA295902-01A1,0,0,0,0,1,0,0,0
3U01CA272257-04S1,0,0,0,1,0,0,0,0
1U01CA296639-01A1,0,0,0,0,1,0,0,0
3U01CA272977-03S1,0,1,0,0,0,0,0,0
1U01CA305256-01,1,0,0,0,0,0,0,0
2U24CA253531-06,0,0,0,0,0,0,1,0
1U24CA305456-01,0,0,0,0,0,0,1,0
3U19CA291430-02S1,0,1,0,0,0,0,0,0
3U01CA275048-04S1,0,1,0,1,0,0,0,0
5R01CA250536-05,1,0,0,0,0,0,0,0
5R01CA262580-04,0,0,0,1,0,0,0,0
5P01CA281850-02,0,1,0,0,0,1,0,0
4R01CA271530-04,0,0,0,1,0,0,0,0
5P20CA284967-03,0,0,0,0,0,0,1,0
5R35CA283859-03,0,0,0,1,0,0,0,0
5R35CA263814-04,0,0,0,1,0,0,0,0
5U01CA275110-02,0,1,0,0,0,0,0,0
5P01CA285249-02,0,0,0,0,0,1,0,0
1R21CA296660-01A1,0,0,1,0,0,0,0,0
3UG1CA189961-11S1,0,0,0,0,0,0,1,0
4R00CA283299-03,0,0,0,1,0,0,0,0
7R01CA297869-02,0,0,1,0,0,0,0,0
5R01CA273700-04,0,0,0,0,1,0,0,0
5U01CA286813-03,0,0,0,0,0,1,0,0
5U01CA275306-04,1,0,0,0,0,0,0,0
4R01CA258523-04,0,0,0,1,0,0,0,0
5K01CA255137-04,0,1,0,0,0,0,0,0
1R13CA301503-01,0,0,0,0,0,0,1,0
5R01CA264519-05,0,0,0,0,0,1,0,0
5U01CA261598-05,0,1,0,1,0,0,0,0
5U01CA214254-08,0,0,0,0,1,0,0,0
5T32CA009461-42,0,0,0,0,0,0,0,1
5U54CA261717-05,1,0,0,0,0,0,0,0
4R01CA266386-04,0,0,0,0,1,0,0,0
5R50CA221838-09,0,0,0,0,0,0,1,0
5U54CA274516-03,0,0,0,0,0,0,1,0
5R21CA291683-02,0,0,0,1,0,0,0,0
5P01CA206978-10,0,0,0,0,0,0,1,0
5R35CA210043-09,1,0,0,0,0,0,0,0
5P50CA180995-10,0,0,0,0,0,0,1,0
1R33CA297902-01A1,0,0,1,0,0,0,0,0
3R01CA189479-09S1,0,0,0,0,1,0,0,0
5U01CA294756-02,0,1,0,0,0,0,0,0
5U01CA257328-05,0,0,0,0,0,1,0,0
5R37CA272664-02,0,1,0,0,0,1,0,0
5R01CA243188-06,0,0,0,0,0,1,0,0
3U01CA206110-10S1,0,0,0,0,0,0,1,0
5P50CA281701-03-9977,0,0,0,0,0,0,1,0
5P30CA056036-25-7268,0,1,0,0,0,0,0,0
5P30CA056036-25-7269,0,0,0,0,0,0,1,0
5P30CA056036-25-7278,0,0,0,0,0,0,1,0
5P01CA281850-02-6861,0,1,0,0,0,1,0,0
5P01CA281850-02-6863,0,1,0,0,0,1,0,0
5U54CA180905-13-7529,0,0,0,0,0,1,0,0
5U54CA180905-13-7533,0,0,0,0,0,0,1,0
5U54CA272688-04-7200,0,0,0,0,0,0,1,0
5U54CA272688-04-7201,0,0,0,0,0,0,1,0
5U54CA272688-04-7202,0,0,0,1,0,0,0,0
5U2CCA271902-04-9338,0,0,0,0,1,0,0,0
5U2CCA271902-04-9339,0,0,0,0,1,0,0,0
5P20CA284967-03-5625,0,0,0,0,0,0,0,1
5P50CA257881-04-9864,0,0,0,0,0,0,1,0
5P50CA257881-04-9871,0,0,0,0,0,0,0,1
5U54CA272691-03-8722,0,0,0,0,0,0,1,0
5U54CA272691-03-8723,1,0,0,0,0,0,0,0
5U54CA272691-03-8724,0,0,0,1,0,0,0,0
5P50CA272218-03-5731,0,0,0,1,0,0,0,0
5U54CA163068-13-5637,0,0,0,0,0,0,1,0
5U54CA163068-13-5638,0,0,0,0,0,0,1,0
5U54CA274492-04-9088,1,0,0,0,0,0,0,0
5U54CA274492-04-9936,0,0,0,1,0,0,0,0
5U54CA274367-04-7926,0,0,0,0,0,0,1,0
5U54CA274367-04-9303,0,0,0,0,0,1,0,0
5U54CA274367-04-7931,0,0,0,0,0,0,1,0
5P50CA097257-23-5607,0,0,0,0,0,0,1,0
5P50CA097257-23-5610,0,0,0,1,0,0,0,0
5P30CA014520-51-9847,0,0,0,0,0,0,1,0
5P30CA014520-51-9853,1,0,0,0,0,0,0,0
5P30CA014520-51-9857,0,0,0,0,0,0,1,0
5P30CA014520-51-9863,0,0,0,0,0,0,1,0
5P01CA206978-10-7161,0,0,0,0,0,0,1,0
5P01CA206978-10-7163,0,0,0,0,0,0,1,0
5P01CA206978-10-7165,0,0,0,0,0,0,1,0
5P01CA206978-10-7166,0,0,0,0,0,0,1,0
5U54CA285114-03-5715,1,0,0,0,0,0,0,0
5U54CA285114-03-5719,0,0,0,0,0,0,0,1
5U54CA285114-03-5720,0,0,0,0,0,0,0,1
5P01CA155258-13-8233,0,0,0,1,0,0,0,0
5U54CA285117-03-5661,0,1,0,0,0,1,0,0
5U54CA233396-08-5683,0,0,0,0,0,0,1,0
5U54CA233396-08-5690,0,1,0,0,0,0,0,0
5U54CA233444-08-5655,0,0,0,0,0,0,1,0
5U54CA156734-15-8821,0,0,0,0,0,0,0,1
5P50CA180995-10-7799,0,0,0,0,0,0,1,0
5U54CA196519-10-6715,0,0,0,0,0,0,1,0
5P50CA180995-10-7802,0,0,0,1,0,0,0,0
5U54CA196519-10-6718,0,0,0,1,0,0,0,0
5P50CA180995-10-7804,0,0,0,0,0,0,1,0
5U54CA196519-10-6719,0,0,0,1,0,0,0,0
5U54CA196519-10-6720,0,0,0,0,0,0,1,0
5U54CA196519-10-6721,0,0,0,0,0,0,0,1
5P01CA163205-13-5502,0,0,0,0,0,0,0,0
5P01CA163205-13-5505,0,0,0,0,0,0,1,0
5P01CA163205-13-5506,0,0,0,0,0,0,1,0
5P01CA275746-02-7293,0,0,0,0,0,1,0,0
5P01CA154292-14-9020,0,1,0,0,1,0,0,0
5U54CA268072-05-5451,1,0,0,0,0,0,0,0
5P50CA271338-04-9080,0,1,0,0,0,0,0,0
5P01CA281867-03-5959,0,0,0,0,0,0,1,0
5P01CA281867-03-5961,0,0,0,0,0,0,1,0
5U54CA163069-15-8902,0,0,0,0,0,0,0,1
5U54CA118638-20-7309,0,0,0,0,0,0,1,0
5U54CA118638-20-7316,0,0,0,0,0,0,0,1
5P01CA281826-02-7026,0,0,0,0,0,0,1,0
5P01CA281826-02-7032,0,0,0,0,1,0,0,0
5P01CA118816-17-6304,0,0,0,0,0,0,1,0
5P01CA118816-17-6305,1,0,0,0,0,0,0,0
5P01CA118816-17-6307,0,0,0,0,1,0,0,0
5P01CA214278-08-5764,0,0,0,0,0,0,1,0
5P01CA214278-08-5766,0,0,0,0,0,0,1,0
5P01CA214278-08-5767,0,0,0,0,0,0,1,0
5P50CA127001-17-7109,0,0,0,1,0,0,0,0
5U54CA132378-17-6524,0,0,0,0,0,0,1,0
2P01CA100730-21-8938,0,0,0,1,0,0,0,0
2P01CA100730-21-8939,1,0,0,0,0,0,0,0
2P01CA100730-21-8940,1,0,0,0,0,0,0,0
2P01CA100730-21-8941,0,0,0,0,0,0,1,0
2P01CA097132-21A1-9036,1,0,0,0,0,0,0,0
2P01CA097132-21A1-9038,0,0,0,1,0,0,0,0
4P30CA091842-24-6472,0,0,0,0,0,0,1,0
4P30CA091842-24-6486,0,0,0,0,0,0,1,0
4P30CA091842-24-6490,0,0,0,0,0,0,1,0
4P30CA091842-24-6498,0,0,0,0,0,0,1,0
4P30CA091842-24-6510,0,0,0,0,0,0,1,0
4P30CA091842-24-6514,0,0,0,0,0,0,1,0
4P30CA091842-24-6528,0,0,0,0,0,0,1,0
4P30CA091842-24-6532,0,0,0,0,0,0,1,0
5U54CA118638-20-8148,0,1,0,0,0,0,0,0
5U01CA275113-04,0,1,0,0,0,0,0,0
5R33CA253574-03,0,1,0,1,0,0,0,0
5R01CA249988-05,0,0,0,0,0,1,0,0
5U54CA196519-10,0,0,0,1,0,0,0,0
5U2CCA271871-03-8957,0,0,0,0,1,0,0,0
5U2CCA271871-03-8959,0,0,0,0,1,0,0,0
5P50CA271357-04-9136,0,1,0,0,0,0,0,0
5R33CA272271-03,0,0,0,0,1,0,0,0
5U19CA264504-05-9489,0,0,0,1,0,0,0,0
5U54CA272686-04-7604,0,0,0,0,0,0,1,0
5U54CA272686-04-7609,0,0,0,1,0,0,0,0
5U54CA132381-19-5002,0,0,0,0,0,0,1,0
5U54CA132381-19-5005,0,1,0,0,0,0,0,0
5U54CA132381-19-5009,0,0,0,0,0,0,0,1
5R33CA268428-04,0,0,0,0,1,0,0,0
5P01CA096832-20-6479,1,0,0,0,0,0,0,0
5P01CA257907-04-8431,0,0,0,1,0,0,0,0
5P50CA275741-02-7600,0,0,0,0,0,0,1,0
5P50CA275741-02-7603,0,0,0,1,0,0,0,0
5U54CA274374-04-9332,0,0,0,0,0,0,1,0
5U54CA274374-04-9333,0,0,0,0,1,0,0,0
5U19CA291404-02-5601,0,0,0,0,0,0,1,0
5U19CA291404-02-5603,0,1,0,0,0,0,0,0
5U19CA291404-02-5604,0,1,0,0,0,0,0,0
2P01CA049605-34A1-8739,0,0,0,0,0,0,1,0
2P01CA049605-34A1-8740,0,0,0,1,0,0,0,0
2P01CA049605-34A1-8742,0,0,0,1,0,0,0,0
2P30CA015083-50-5114,0,0,0,0,0,0,0,1
2P30CA015083-50-5118,1,0,0,0,0,0,0,0
2P30CA015083-50-5120,0,0,0,1,0,0,0,0
2P30CA015083-50-5121,0,0,0,1,0,0,0,0
2P30CA015083-50-5123,0,1,0,0,0,0,0,0
2P30CA015083-50-5135,0,0,0,0,0,0,1,0
3R33CA274665-04S1,0,1,0,0,0,0,0,0
3R33CA284299-02S1,0,1,0,1,0,0,0,0
3R33CA268428-04S1,0,0,0,0,1,0,0,0
5D43CA260646-04,0,0,0,0,0,0,0,1
5UG1CA284671-03,0,1,0,0,0,0,1,0
5U01CA197902-09,0,0,0,0,0,1,0,0
5DP1CA290563-03,0,0,1,0,0,0,0,0
5P50CA058223-30,0,0,0,0,0,0,1,0
5R25CA112383-20,0,0,0,0,0,0,0,1
5U54CA132378-17,0,0,0,0,0,0,0,0
5R50CA243878-07,1,0,0,0,0,0,0,0
3U24CA271114-04S1,0,0,0,0,0,0,0,0
3R01CA273700-04S1,0,0,0,0,1,0,0,0
5R01CA292639-02,0,0,0,1,0,0,0,0
5P30CA045508-38-9083,0,0,0,0,0,0,1,0
5R44CA295425-02,0,0,1,0,0,0,0,0
5P30CA118100-20-6304,0,0,0,0,0,0,1,0
5P30CA118100-20-6308,0,0,0,1,0,0,0,0
5P30CA118100-20-6311,0,1,0,0,0,0,0,0
5R01CA260955-05,0,0,0,0,1,0,0,0
5P50CA092629-24-6610,0,0,0,1,0,0,0,0
5P50CA092629-24-6614,0,0,0,0,1,0,1,0
5U54CA163068-13,0,0,0,0,0,0,1,0
5P50CA285275-02-6784,0,0,0,0,0,1,0,0
5U54CA274516-03-5510,0,0,0,0,0,0,1,0
5R35CA197695-10,1,0,0,0,0,0,0,0
5P50CA210964-07,0,0,0,1,0,0,0,0
4R01CA273010-04,0,0,0,0,1,0,0,0
5U54CA261694-05-5987,0,0,0,0,0,0,1,0
5U54CA261694-05-5990,1,0,0,0,0,0,0,0
5R01CA287491-02,0,0,0,1,0,0,0,0
5R01CA251801-05,0,0,0,0,1,0,0,0
5U19CA264512-05,0,0,0,1,0,0,0,0
5P01CA261669-05,0,0,0,0,0,0,1,0
1R43CA298492-01A1,0,0,0,1,0,0,0,0
5R44CA291345-02,0,0,0,1,0,0,0,0
5R37CA272883-03,0,0,0,0,0,0,0,0
5U19CA264362-05,0,0,0,1,0,0,0,0
4R01CA272628-04,0,0,0,0,1,0,0,0
5UG1CA284908-03,0,0,0,0,0,0,1,0
5P01CA039542-36-8929,0,0,0,0,0,0,1,0
5P01CA039542-36-6109,0,0,0,0,0,0,1,0
5R44CA287952-03,0,0,1,0,0,0,0,0
5R01CA293091-02,0,0,0,0,0,1,0,0
5R44CA291336-02,0,0,0,0,1,0,0,0
1R37CA303990-01,0,0,0,1,0,0,0,0
3R01CA272872-04S1,1,0,0,0,0,0,0,0
3R01CA262794-04S1,1,0,0,0,0,0,0,0
2P30CA015083-50,0,0,0,0,0,0,1,0
1R50CA305079-01,0,0,0,1,0,0,0,0
1UG3CA297705-01A1,0,1,0,0,0,0,0,0
1UG3CA305707-01,0,1,0,0,0,0,0,0
1R44CA306475-01,0,0,0,1,0,0,0,0
2R44CA272078-02,0,0,0,1,0,0,0,0
2R44CA277917-02,0,0,0,1,0,0,0,0
3UG1CA189955-11S3,0,0,0,0,0,0,1,0
3UG1CA189997-11S1,0,0,0,0,0,0,1,0
4R44CA278026-02,0,0,0,1,0,0,0,0
3R37CA283041-02S1,0,0,0,0,1,1,0,0
3U54CA242977-07S4,0,0,0,0,0,0,1,0
3R34CA283483-03S1,0,1,0,0,0,0,0,0
3U01CA214254-08S1,0,0,0,0,1,0,0,0
5P50CA210964-07-6974,0,0,0,1,0,0,0,0
1P50CA295495-01A1-8117,0,0,0,0,0,0,1,0
2P01CA247773-06-9170,0,0,0,0,0,0,1,0
1P01CA298963-01-9400,1,0,0,0,0,0,0,0
1P01CA298963-01-9401,0,0,0,0,0,0,1,0
5P01CA272161-04-8671,1,0,0,0,0,0,0,0
5P01CA275717-02-7181,1,0,0,0,0,0,0,0
5P01CA275717-02-7187,0,0,0,0,0,0,1,0
5P01CA236778-05-5263,1,0,0,0,0,0,0,0
5P01CA236778-05-5264,1,0,0,0,0,0,0,0
5P01CA236778-05-5268,0,0,0,0,0,0,1,0
5P30CA177558-13-5469,0,0,0,0,0,0,1,0
5P30CA177558-13-5470,0,1,0,0,0,0,0,0
5P50CA281701-03-9983,0,0,0,0,0,0,1,0
5P30CA045508-38-9089,0,0,0,0,0,0,1,0
5P30CA045508-38-9091,0,0,0,0,0,0,1,0
5P30CA045508-38-9092,0,0,0,0,0,0,1,0
5P30CA045508-38-9097,0,0,0,0,0,0,1,0
5P30CA045508-38-9098,0,0,0,0,0,0,1,0
5P30CA045508-38-9100,0,0,0,0,0,0,1,0
5U54CA261701-05-5956,0,0,0,0,0,0,1,0
5U2CCA271885-04-5040,0,0,0,0,1,0,0,0
5U2CCA271885-04-9106,0,0,0,0,0,0,1,0
5P01CA272295-02-7236,1,0,0,0,0,0,0,0
5P01CA272295-02-7239,1,0,0,0,0,0,0,0
5U54CA274318-03-6167,0,0,0,0,0,0,1,0
5P30CA036727-39-7699,0,1,0,0,0,0,0,0
5P30CA036727-39-7704,0,0,0,0,0,0,1,0
5P30CA036727-39-7710,0,0,0,0,0,0,1,0
5U54CA274502-04-8775,0,0,0,0,0,0,1,0
5P30CA118100-20-6315,0,0,0,0,0,0,1,0
5P30CA118100-20-6319,0,0,0,0,0,0,1,0
5P30CA118100-20-6320,0,0,0,0,0,0,1,0
5P30CA118100-20-6321,0,0,0,0,0,0,1,0
5U54CA274220-04-9338,0,0,0,0,0,0,1,0
5U54CA274220-04-9340,1,0,0,0,0,0,0,0
5U19CA264338-05-6499,0,0,0,0,0,0,1,0
5P50CA285275-02-6786,0,0,0,0,0,0,1,0
5P50CA186781-10-9186,0,0,0,0,0,0,1,0
5P50CA116201-19-9650,0,0,0,0,0,1,0,0
5P50CA116201-19-9654,0,0,0,1,0,0,0,0
5U54CA285116-03-5667,0,0,0,0,0,0,1,0
5U54CA285116-03-5668,1,0,0,0,0,0,0,0
5U54CA285116-03-5673,0,0,0,0,0,0,1,0
5P01CA092584-25-7642,1,0,0,0,0,0,0,0
5P50CA136393-15-5387,0,0,0,0,0,0,1,0
5P50CA136393-15-5393,0,0,0,1,0,0,0,0
5U54CA261719-05-6747,0,0,0,0,0,0,1,0
5P50CA210964-07-6978,0,0,0,0,0,0,1,0
5P50CA210964-07-6979,0,0,0,0,0,0,0,1
5P01CA155258-13-8235,0,0,0,0,0,0,1,0
5P01CA269019-03-5909,1,0,0,0,0,0,0,0
5P01CA269019-03-5913,0,0,0,0,0,0,1,0
5P01CA265772-03-6397,1,0,0,0,0,0,0,0
5P01CA272222-03-5876,0,0,1,0,0,0,0,0
5P01CA272222-03-5878,0,0,0,0,0,0,1,0
5P01CA272222-03-5881,0,0,0,0,0,0,1,0
5P01CA138338-14-6326,0,0,0,0,0,1,0,0
5P01CA138338-14-6327,0,0,0,0,0,1,0,0
5P01CA138338-14-9055,0,0,0,0,0,1,0,0
5P01CA138338-14-9059,0,0,0,0,0,0,1,0
5U54CA224019-08-9087,1,0,0,0,0,0,0,0
5P01CA285249-02-5980,0,0,0,0,0,0,1,0
5U54CA274506-03-7254,0,0,0,0,0,0,1,0
5U54CA285115-03-5706,0,0,0,0,0,0,1,0
5U54CA285115-03-5712,0,1,0,0,0,0,0,0
5P50CA097186-24-5341,0,0,0,0,0,0,1,0
5P50CA058223-30-6840,0,0,0,0,0,1,0,0
5P50CA058223-30-6842,0,0,0,1,0,0,0,0
5P50CA058223-30-6844,0,0,0,0,0,0,1,0
5P50CA058223-30-6845,0,0,0,0,0,0,1,0
5U19CA264512-05-7843,0,0,0,1,0,0,0,0
5P01CA261669-05-5931,0,0,0,0,0,0,1,0
5U54CA233465-08-5722,0,0,0,0,0,0,1,0
5U54CA233465-08-5725,0,0,0,0,0,0,0,0
5U54CA233465-08-5726,0,0,0,1,0,0,0,0
5P01CA200512-10-7305,0,0,0,0,0,0,1,0
5U54CA221705-08-5040,0,1,0,0,0,0,0,0
5U54CA221705-08-5044,0,0,0,0,0,0,0,1
5U54CA224070-07-7791,0,0,0,0,0,0,1,0
5U54CA224081-08-8909,0,0,0,0,0,0,1,0
5U54CA224081-08-8910,0,0,0,0,0,0,1,0
5U54CA224081-08-8914,0,0,0,1,0,0,0,0
5U54CA274509-04-9915,0,0,0,0,0,0,1,0
5U54CA274509-04-9920,0,0,0,0,0,0,1,0
5P01CA196569-10-9452,0,0,1,0,0,0,0,0
5P01CA196569-10-9454,0,0,1,0,0,0,0,0
5P01CA196569-10-9455,0,0,1,0,0,0,0,0
5P50CA097190-19-8745,0,0,0,0,1,0,0,0
5P50CA097190-19-8753,0,0,0,0,0,0,1,0
5P50CA097190-19-8757,0,0,0,0,0,0,0,1
5U54CA221704-08-5082,0,0,0,0,0,0,1,0
5U54CA221704-08-5086,0,0,0,0,0,0,1,0
5U54CA221704-08-5087,0,0,0,0,0,0,1,0
5P20CA290448-02-9508,0,0,0,0,0,0,1,0
5U54CA143925-17-6533,0,0,0,0,0,0,1,0
5U54CA143925-17-6536,0,1,0,0,0,0,0,0
5U54CA143924-17-6513,0,1,0,0,0,0,0,0
5U54CA143924-17-6517,0,1,0,0,0,0,0,0
2P01CA066996-26-8368,0,0,0,0,0,0,1,0
2P01CA066996-26-8371,1,0,0,0,0,0,0,0
2P01CA066996-26-8373,0,0,0,0,0,0,1,0
5U2CCA252974-06-8209,0,0,0,0,0,0,1,0
5U2CCA252974-06-8212,0,0,0,0,0,0,1,0
1P01CA302570-01-9073,0,0,0,1,0,0,0,0
2P01CA125066-16-9143,0,0,0,0,0,0,1,0
2P01CA125066-16-9144,0,0,0,1,0,0,0,0
3U54CA242977-07S1-6470,0,0,0,0,0,0,1,0
7R01CA259111-06,1,0,0,0,0,0,0,0
5P01CA018029-49-6909,0,0,0,1,0,0,0,0
5P30CA247796-03-9690,0,0,0,0,0,0,0,1
5P30CA247796-03-9697,0,0,0,0,0,0,1,0
5P30CA247796-03-9698,0,0,0,0,0,0,1,0
5P30CA247796-03-9701,0,0,0,0,0,0,1,0
5P30CA016672-49-5702,0,0,0,0,0,0,1,0
5P30CA016672-49-5708,0,0,0,0,0,0,1,0
5P30CA016672-49-5713,0,0,0,0,0,0,1,0
5P30CA016672-49-5714,0,0,0,0,0,0,1,0
5P30CA016672-49-5716,0,0,0,0,0,0,1,0
5P30CA016672-49-5719,0,0,0,0,0,0,1,0
5P30CA016672-49-5721,0,0,0,1,0,0,0,0
5P30CA016672-49-5723,0,0,0,1,0,0,0,0
5P30CA016672-49-5725,0,0,0,0,0,0,1,0
5P30CA016672-49-5726,0,0,0,1,0,0,0,0
5P30CA016672-49-5727,0,0,0,0,0,0,1,0
5P30CA016672-49-5728,0,0,0,1,0,0,0,0
5P30CA016672-49-5732,0,0,0,0,0,1,0,0
5P30CA016672-49-5734,0,1,0,0,0,0,0,0
5P30CA016672-49-5735,0,0,0,0,0,0,1,0
5P30CA016672-49-5736,0,0,0,0,0,0,1,0
5P30CA016672-49-5737,0,0,0,0,0,0,1,0
5U54CA284109-03-8260,0,1,0,0,0,0,0,0
1F30CA294670-01A1,1,0,0,0,0,0,0,0
5U54CA229974-08-7660,0,1,0,0,0,1,0,0
5U54CA229974-08-7661,0,1,0,0,0,0,0,0
5U54CA229974-08-7663,0,0,0,0,0,0,0,1
5U54CA229974-08-7665,0,0,0,0,0,0,1,0
5U54CA224083-07-7739,0,0,0,0,0,0,1,0
5U54CA224083-07-7743,0,0,0,0,0,0,1,0
5P30CA071789-24-7099,0,1,0,0,0,0,0,0
5P30CA071789-24-7101,0,0,0,0,0,0,1,0
5P30CA071789-24-7104,0,0,0,0,0,0,1,0
5P50CA269022-03-7750,0,0,0,0,0,0,1,0
5P50CA269022-03-7757,0,0,0,0,0,0,1,0
5P50CA269022-03-7758,0,0,0,0,0,0,1,0
5U54CA283114-03-7194,1,0,0,0,0,0,0,0
5U54CA287392-03-7635,0,0,0,0,0,1,0,0
5U54CA287392-03-7636,0,0,0,0,0,0,1,0
5U54CA287392-03-7637,0,0,0,0,0,0,0,1
5P20CA290450-02-9512,0,0,0,0,0,0,1,0
5P01CA250989-05-7426,0,1,0,0,0,0,0,0
5P01CA250989-05-7433,0,1,0,0,0,0,0,0
5P50CA272213-03-9841,0,0,0,0,0,0,1,0
5P50CA265793-03-5353,0,0,0,1,0,0,0,0
5P30CA240139-07-6004,0,0,0,0,0,0,1,0
5P30CA240139-07-6005,0,0,0,0,0,0,0,1
5P30CA240139-07-6022,0,0,0,0,0,0,1,0
5U2CCA252979-05-8528,0,0,0,0,0,0,1,0
2P30CA196521-11-8558,0,0,0,0,0,0,1,0
2P30CA196521-11-8560,1,0,0,0,0,0,0,0
2P30CA196521-11-8562,0,1,0,0,0,0,0,0
2P30CA196521-11-8566,0,0,0,0,0,0,1,0
2P30CA196521-11-8572,0,0,0,0,0,0,1,0
2P30CA196521-11-8574,0,0,0,0,0,0,1,0
2P30CA125123-19-8649,0,0,0,0,0,0,1,0
2P30CA125123-19-8650,0,0,0,0,0,0,0,1
2P30CA125123-19-8654,0,0,0,0,0,0,1,0
2P30CA125123-19-8655,0,0,0,1,0,0,0,0
2P30CA125123-19-8659,0,0,0,0,0,0,1,0
2P30CA125123-19-8661,0,0,0,0,0,0,1,0
2P30CA125123-19-8662,0,0,0,0,0,0,1,0
2P30CA125123-19-8664,0,0,0,0,0,0,1,0
2P30CA125123-19-8667,0,0,0,0,0,0,1,0
2P30CA060553-31-9243,0,0,0,0,0,0,1,0
2P30CA060553-31-9249,0,0,0,1,0,0,0,0
2P30CA060553-31-9250,0,0,0,1,0,0,0,0
2P30CA060553-31-9251,0,1,0,0,0,0,0,0
2P30CA060553-31-9252,0,1,0,0,0,0,0,0
1U54CA302464-01-9517,0,0,0,0,0,0,1,0
1U54CA302464-01-9520,0,0,0,0,0,0,1,0
3P30CA051008-31S1-7510,0,0,0,0,0,0,1,0
3P30CA051008-31S1-7511,0,1,0,0,0,0,0,0
3U54CA277834-03S1-7325,0,0,0,0,0,1,0,0
3U54CA277834-03S2-7324,0,0,0,0,0,0,1,0
3U54CA277834-03S2-7329,0,0,0,0,0,0,0,1
3P50CA271358-04S1-5340,0,0,0,0,0,0,1,0
3P50CA271358-04S2-5340,0,0,0,0,0,0,1,0
5U2CCA252979-05,0,1,0,0,0,0,0,0
3U54CA233444-08S1,0,0,0,0,0,0,1,0
3U54CA224019-08S1,0,0,0,0,0,0,1,0
3U54CA277843-03S2,0,0,0,0,0,0,1,0
3U54CA284109-03S2,0,1,0,0,0,0,0,0
5U01CA265750-05,0,0,0,0,0,0,0,0
5U01CA279863-04,0,1,0,0,0,0,0,0
4U01CA288425-03,0,0,0,0,0,0,0,0
3U01CA280829-03S1,0,0,1,0,0,0,0,0
3U01CA280829-03S2,0,0,1,0,0,0,0,0
3U01CA261626-05S1,0,1,0,1,0,0,0,0
3U01CA257328-05S2,0,0,0,0,0,1,0,0
3U01CA275054-04S1,0,1,0,0,0,0,0,0
3U01CA167551-14S1,0,0,0,0,0,0,1,0
5R33CA267258-04,0,0,0,1,0,0,0,0
5R33CA281918-03,0,0,1,0,0,0,0,0
5R25CA274166-03,0,0,0,0,0,0,0,1
5R33CA291185-02,0,0,1,0,0,0,0,0
5R25CA246746-06,0,0,0,0,0,0,0,1
5R25CA221718-09,0,0,0,0,0,0,0,1
5R35CA232130-07,0,0,0,0,0,0,0,0
5R35CA263846-04,1,0,0,0,0,0,0,0
5R35CA231997-07,1,0,0,0,0,0,0,0
5R35CA274446-04,1,0,0,0,0,0,0,0
5R35CA197588-09,1,0,0,0,0,0,0,0
5R35CA253097-06,1,0,0,0,0,0,0,0
5R35CA253119-06,1,0,0,0,0,0,0,0
5R35CA197616-11,1,0,0,0,0,0,0,0
5R35CA274464-04,1,0,0,0,0,0,0,0
5R35CA210057-10,0,0,0,1,0,0,0,0
5R35CA231620-09,1,0,0,0,0,0,0,0
3R35CA253119-06S2,1,0,0,0,0,0,0,0
5R00CA252604-05,0,0,0,0,0,1,0,0
5R00CA248701-05,0,1,0,0,0,0,0,0
5R00CA248953-05,0,0,0,1,0,0,0,0
5R00CA277584-04,0,1,0,0,0,0,0,0
5R00CA252044-05,1,0,0,0,0,0,0,0
5P50CA265826-04-8780,0,0,0,0,0,0,1,0
5P50CA265826-04-8782,0,0,0,1,0,0,0,0
1P50CA302572-01-9008,0,0,0,0,0,0,1,0
3P50CA211015-09S1-8745,0,0,0,0,0,0,1,0
3P50CA211015-09S1-8746,0,0,0,0,0,0,1,0
5R35CA253178-06,0,0,0,0,0,0,0,0
1R25CA298916-01,0,0,0,0,0,0,0,1
1R21CA292343-01A1,1,0,0,0,0,0,0,0
1R21CA301039-01,0,0,0,0,0,0,0,0
1R15CA301412-01,1,0,0,0,0,0,0,0
5R25CA240134-07,0,0,0,0,0,0,0,1
5R25CA274180-04,0,0,0,0,0,0,0,1
5R25CA272184-04,0,0,0,0,0,0,0,1
5R25CA221770-10,0,0,0,0,0,0,0,1
5R25CA281836-02,0,0,0,0,0,0,0,1
5R25CA244065-04,0,0,0,0,0,0,0,1
1R21CA297125-01A1,0,0,0,1,0,0,0,0
1R21CA297629-01A1,0,0,0,1,0,0,0,0
1R21CA296705-01A1,0,0,0,1,0,0,0,0
1R21CA294196-01A1,0,0,1,0,0,0,0,0
1R03CA305794-01,0,0,1,0,0,0,0,0
